id,productName,productDescription,bestRecipes,productCategory,fatRatioComments,isStandardPackage,packagingType,weightGrams,basePrice,offerPrice,hasDailyPriceChange,isByReservation,productCondition,isActive,stockStatus,stockQuantity,stockUpdatedAt,stockUpdatedBy,isTargeted,pricingMode
6079d448-e2e2-48a0-bad9-e2804e3b09f5,فوريبس,من قطعيات الشوى/يتم تقطيعها مجمدة,"مشوية على الجريل
",لحم فريش,,true,طبق أسود بلاستيك,0.9,535.0,519.0,false,true,فريش,true,available,,,,false,unit
611f06df-2a81-41c7-a3e6-6bda7c6ed81d,شاورما فراخ متبلة,صدور مقطعة رفيع ومحطوطة في تتبيلة الشيف المخصوص لشاورما الفراخ,- تسوية على النار,دواجن فريش متبلة على التسوية,,true,علبة بلاستيك + غطاء,0.45,150,147,false,false,فريش,true,available,,,,false,unit
61d20919-de1d-4030-b406-4cbc671342bf,دوش ضانى,"بيتقطع مجمد او فريش مع تاكيد مع العميل والفرع ف الحالتين ","1. تتسلق وتتحمر
2. عمل الشوربة",لحم ضاني,,false,طبق أسود بلاستيك,1000,555.5,528,false,false,فريش,true,available,,,,false,unit
62234703-5a87-4ecc-aaa3-e9789997b0ed,تشيكن كرسبى,بيكون مقرمش وغير حار,,دواجن فريش متبلة على التسوية,,true,طبق,0.9,265,251.75,true,false,فريش,true,available,,,,false,unit
62fd031f-6e73-4004-b2a9-c07176756727,طحال,الطحال كامل ويقطع بعد السلق اما عن موقعه فهو يوجد فوق منطقه الكرشة,"طريقه التحضير يوضع في ماء مغلي لمده 35دقيقه ثم يقطع شرايح يثم يتم اضافه توابل 1جرام فلفل اسود ناعم
1جرام كمون+1جرام كسبره ناعمه+1جرام حبهان مطحون +50جرام زيت زيتون +ثمره طماطم +بصله مبشوره +فص توم 
يوضع الطحال مع التقليب في الزيت ثم التوابل وانتهاء بالبصل والطماطم علي نار هاديه 30دقيقه اخري",لحوم لذيذة,,false,,1.0,320.0,,true,true,فريش,true,available,,,,false,unit
63a0d3ea-f115-48e1-9de7-7d7170207803,ستريبلوين استيك,"560جم
قطعتين هي قطعة مابين الانتركوت والريب آي خالية من الدهون والعصب / وزن القطعة280جم تقريبا)",,لحم فريش,,true,,0.56,335.0,,false,true,فريش,true,available,,,,false,unit
656546de-769f-483e-a962-086deac094e6,لحم مفروم برازيلى,تغليف حسب الرغبة / مستوي اول,جميع استخدامات المفروم حشوات وغيرهم,قطعيات بلاد مختلفة,,true,,0.5,192.5,187.0,true,true,فريش,true,available,,,,false,unit
65e34252-e1fc-4894-948d-a2fd24230daa,كبيبة,كبيبة جاهزة على التسوية/ 8قطع تقريبا/لحم محلي بلدي,تحمير في زيت غزير,لحم فريش متبل على التسوية,,true,الطبق أسود بلاستيك,0.4,140.0,134.0,false,false,فريش,true,available,,,,false,unit
68629244-9baa-4e67-ab55-de2e2b04919a," دجاج ابيض","نسأل العميل: في وزن معين مفضل عند حضرتك للفراخ؟
ويتم مراجعة الستور لمعرفة إذا كان الوزن المحدد متاح "," تتسلق وتتحمر",دواجن فريش,"بدون كبد و قوانص ",false,أطباق,1200,165,161.7,true,false,فريش,true,available,,,,false,weight
6868bdd1-5787-4228-8654-8362820992cc,فلفل أخضر,,,خضروات مجمدة,,true,,0.0,9.0,,false,false,فريش,true,available,,,,false,unit
68c62899-3813-4e4d-b8c7-3005aa6b9cc8,فلانك ستيك,"بالقطعة
(600:800)
جم فلانك استيك /هي قطعه طوليه الانسجة شديدة العضل موجودة في منطقة البطن في جزء السورة ويتم تفصيلها في منطقه الدوش ويتم تقطيعها بعد التسوية(القطعة علي بعضها مش شرائح)",توضع فى طاسه حتى احمرار اللون ثم وضع التتبيله ثم دخول الفرن لمده 30 دقيقه مكشوف عنها ثم تنقل في اناء اخر بالفرن حتى يتدفق الخليط لمده عشر دقائق ثم يوضع ثلاثه زبده مكعب مع الاعشاب,لحم فريش,,true,,0.7,415.0,,false,true,فريش,true,available,,,,false,unit
69c1afe5-7a8c-4e81-afe3-b0efa9d9a491,فيليه دجاج ماسالا,"شرائح دجاج تتبيلة مميزة جدا ",الفرن / الجريل/ air fry,دواجن فريش متبلة على التسوية,,false,أطباق,0.5,160,156.8,true,false,فريش,true,available,,,,false,unit
6bac88d8-fb15-41b8-b3b6-8d60821cd47d,كولاچين طبيعي,"لأول مرة ف مصر 
مستخرج من نخاع لحم بقري بلدي
طبيعي 100٪ بدون أي إضافات /يحفظ مجمد
","يضاف للشوربة/المحاشي 
يعد بديل ممتاز لمكعبات المرق
يمكن تناول70-100جم يوميا / من فوائده
عوامل مقاومة الشيخوخة - بشرة منتعشة - تعزز الهضم - تعزز مرونة المفاصل - تقوي المناعة",لحوم لذيذة,,false,طبق أسود بلاستيك,0.5,264,211,false,true,فريش,true,available,,,,true,unit
6d3f6af2-04ac-4fd8-8b02-4e389cbc8851," كباب حلة احمر  بدون دسم","مناسب للدايت 
نسأل مكعبات كبير/وسط/صغير؟",- طريقة التسوية: يتشوح في السمنة على النار - نضيف البصل والفلفل المتقطع ونهدي النار لغاية ما المياه تنشف - نحط فنجان مياه كل شوية لغاية ما تستوي,لحم فريش,بدون,false,أطباق,0.5,290,,false,false,فريش,true,out,0,2026-06-06 14:14:51.996+00,الفرع,false,unit
6e823961-2548-41a3-a2ce-2caa94bbf7b1,سمان,يُباع بالجوز / وبيطلع بالكبد والقوانص الخاصة به,"1- التحمير
2- صينية بطاطس بالسمان 
3- شواء",دواجن فريش,,false,طبق بلاستيك أبيض,1.0,180.0,,true,true,فريش,true,available,,,,false,unit
6ffb0d06-7e2b-47dd-b1e6-117b85b2f422,توماهوك,"بالقطعة
700ج ممن قطعيات الشوي الممتازة /يمكن الطلب فريش او متبل للشوي/تاكيد التوفر مع الفرع وقت الطلب/ يتم تقطيعها مجمدة","- في الفرن 
- علي الجريل 5:7 دقائق مع الملاحظة",لحم فريش,,true,,0.7,415.0,403.0,false,true,فريش,true,available,,,,false,unit
70cdba5b-52a5-409d-971b-651f6d82bd81,Penne Pasta - 400g,,,البقالة,,true,,0.0,28.0,,true,false,فريش,true,available,,,,false,unit
71518efd-f65f-4ea3-847f-4295e044b256,لحم سن,"مناسب للشوربه والاكلات اللي محتاجة دسم معقول 

نسأل مكعبات كبير/وسط/صغير؟","- نعمل منه الشوربة
- يُضاف إلى الخضار",لحم فريش,,true,طبق أسود بلاستيك,0.5,250.0,,false,false,فريش,true,available,,,,false,unit
72fcb9f8-886e-42fb-9f46-0c7dd0cd5bf9,بي سكريتس - عسل اليانسون,"لاذع قليلا 
يساعد ف تحسين الجهاز الهضمي-خفض ضغط الدم-تنظيف الجهاز التنفسي وغيرها من فوائده المتعددة",,عسل,,false,,0.45,100.0,,false,false,فريش,true,available,,,,false,unit
7905d046-d0f6-49c1-b290-406c7dda6c7e,بط أبيض,السعر على الوزن الصافى بعد التنظيف,,دواجن فريش,,false,طبق بلاستيك أبيض,1000,280,,true,true,فريش,true,available,,,,false,weight
79f1a6a7-d51f-47dc-923d-79b8081b8527,أرانب,"850جم ل 1.25ك /مفيدة في أنظمة إنقاص الوزن و عملية بناء العضلات. غنية بالفيتامينات والمعادن
بديل ممتاز للحوم الحمراء لأنه قليل الدسم خاصة للمرضى بشكل عام ومرضى الضغط بشكل خاص.","خطوات أحلى وصفة:

1. يتم التشويح في بصلة بملح وفلفل أسود ومعلقة صغيرة سمنة ومستكة وحبهان.
2. نسيبها على نار هادئة عشان تتشرب التتبيلة.
3. يتم إضافة مياه السلق وننزلها فيها وبعد ما تستوي نحمرها.
4. الشوربة نعمل بها ملوخية.",دواجن فريش,,false,طبق بلاستيك أبيض,1000,245,,true,true,فريش,true,available,,,,false,weight
7ab9b40d-e563-48a3-b531-92cf524a6117,بطاطس,,,خضروات مجمدة,,true,,0.0,85.0,,false,false,فريش,true,available,,,,false,unit
7c8eb52b-d390-40a4-939a-2a30e37805f6,فراخ برازيلى مجمدة (سيارا),الوزن 1.1 ك/ بدون تتبيل,مشوية او ع الجريل,قطعيات بلاد مختلفة,,true,مغلف جاهز,1.1,250.0,,true,true,فريش,true,available,,,,false,unit
7dccb3d4-c5b4-4ac6-bf6e-4c9b80a87b6f,سجق لحم,"بدون إضافة فول صويا/لحم محلي بلدي 
",1جرام كسبره ناعمه,لحم فريش متبل على التسوية,"دسم 15:20٪ ",false,أطباق,0.4,209,,false,false,فريش,true,available,,,,false,unit
80a074eb-8f37-4e07-a71f-0b76b1825c45,عرق فلتو صولو,"العرق فقط على بعضه بدون مفروم (وزنه من ك : ك ونص )- أفضل قطعة للشوى /
بيف فليه يكون جزء من فلتو صولو وله سعر اخر
وتختلف مسمياته الي ميداايون ","الوصفة:-                                                                                                                                                                                      - نحط السمنة تسخن على النار ننزل بالعرق عليها لازم وهى سخنة جدا لغاية تتحمر من كل اتجاه
- نحطها في صينية فى ورق فويل ونلفها ونحط في الصينية ماء وكل ما تنشف نزود
- نسيبها تستوى ساعة او اكتر على حسب حجمها",لحم فريش,,false,أطباق,1500,915,,false,false,فريش,true,available,,,,false,weight
80b95586-3ac5-4d8b-bc51-33434e2ac178,قطع خوخ,,,اخشاب شوي,,true,غير محدد,1000,149,,false,false,فريش,true,available,,,,false,unit
833605a9-c4a1-4095-ac3f-9ca4c1226502,دبابيس كنتاكي,دبوس دجاج متبل بقرمشة كنتاكى على التسوية (نصف سوا),,دواجن فريش متبلة على التسوية,,true,طبق,0.9,170,161.5,true,true,فريش,true,available,,,,false,unit
85c33837-1d7c-4f3b-aa9c-99357212adb3,لسان صولو,بيتاع كله متوسط وزن 1.5 ل 2كيلو تقريبا,,لحوم لذيذة,,false,غير محدد,1000,450,,true,true,فريش,true,available,,,,false,unit
863b7fde-fd9d-4635-9fc1-2b73fc916508,وجبة حراسة,"عبارة عن بواقي الدجاج - بتتقدم لكلاب الحراسة
يتم سلقها قبل تقديمها للحراسة",يتم سلقها قبل تقديمها للحراسة,وجبات للحيوانات الأليفة,,false,طبق بلاستيك أبيض,1000,140,,false,false,فريش,true,available,,,,false,unit
86c16867-d639-453b-817f-7b750b93a759,وش فخدة,"تباع علي بعضها 7ك تقريبا /السعر للكيلو/ بدون دسم احمر صافي 
التقطيع تبعا لرغبة العميل /متاح طلبها بفتيك/بيكاتا/كباب حلة/مفروم","كباب حلة
",لحم فريش,,false,حسب القطعية,1000,570,564,false,false,فريش,true,available,,,,false,unit
88a6bab4-d835-4932-a905-781bac2bc068,اجنحة فريش,,,دواجن فريش,,false,غير محدد,1000,105,,true,true,فريش,true,available,,,,false,weight
88a6def1-abf1-4458-8c8a-110ca7f5877f,"كاتشب هاينز 
(295GM)",,,البقالة,,true,,0.0,62.0,,true,false,فريش,true,available,,,,false,unit
8baeb3b1-4bed-4445-8d12-99a76f6c4621,قطع برتقال,,,اخشاب شوي,,true,غير محدد,1000,135,,false,false,فريش,true,available,,,,false,unit
8cbf6f41-6438-43a5-8554-9ec0e71fa130,حمام محشى,محشي أرز,,دواجن فريش متبلة على التسوية,,false,غير محدد,1,360,342,true,true,فريش,true,available,,,,false,unit
8d22e111-83e4-4093-80a0-047fb3138e5b,بي سكريتس - عسل زهور برية,"بديل السكر يساعد ف الوقاية من امراض السمنة والقلب وتصلب الشرايين 


 له دور في تقليل نسبة الكوليستيرول والدهون في الدم",,عسل,,false,غير محدد,0.45,570,,false,true,فريش,true,available,,,,false,unit
8ec32e4f-659d-433e-8e40-6a6ace69243f,بي سكريتس - عسل بردقوش,"هذا النوع مميز ولذيذ بطعمه ورائحته النابعان من زهور البردقوش بالصعيد.
تم تجميعه من مناحل (بي سكرتس) في صعيد مصر. 
لا ينصح به للأطفال أقل من عام. يُنصح باستشارة الطبيب في حالة استخدام مرضى السكر.",,عسل,,false,,0.45,100.0,,false,false,فريش,true,available,,,,false,unit
8ed1dda3-2074-42e7-ad77-bf93aa1048f9,دبابيس دجاج متبلة,تتبيلة مميزة من ميت هاوس 5:7قطع تقريبا,,دواجن فريش متبلة على التسوية,,true,طبق بلاستيك أبيض,0.9,170,161.5,true,false,فريش,true,available,,,,false,unit
91562268-5174-4685-93fc-24979b4f0096,"بانيه متبل تحمير ","بيتعمل من الدجاج الأبيض مش البلدي
متبل بيض وبقسماط /التتبيلة مش حارة  / 5:8قطع تقريبا ",جاهز على التحمير,دواجن فريش متبلة على التسوية,,false,أطباق,0.95,250,237.5,true,false,فريش,true,available,,,,false,unit
9185e98e-14c8-4d7a-b759-7a0761d6d6fa,Rice Al Doha (1Kg),,,البقالة,,true,,0.0,48.0,,true,false,فريش,true,available,,,,false,unit
93c2e565-5ddd-4da1-a0fe-d10704146ff5,"بفتيك ","من المنتجات التي نتميز بها - قليل دسم 
ملحوظة لفريق المبيعات: غير محبب خروجه يوم الذبح بيحتاج يتشمع وياخد وقت ","- بالبصل والفلفل الأسود - صينية في الفرن صينية بفتيك بالبطاطس ",لحم فريش,"اسكالوب  / قليل دسم ",false,أطباق,0.5,285,,false,false,فريش,true,available,,,,false,unit
9682e036-0152-4b8c-96e7-974367a3a3a2,باكدج مقبلات,4طبق /الطبق400جم/مكونة من كفتة داوود/سمبوسة لحم/ممبار محشي/كبيبة,جاهزة علي التسوية,مقبلات وأصناف جانبية,,true,4طبق,0.4,535,518.95,false,false,فريش,true,available,,,,false,unit
975e1ecd-9685-4564-ac65-81cf382f0bfe,ممبار ضاني,يتم سؤال الفرع عند سؤال العميل علي المنتج,,لحم ضاني,,false,غير محدد,1000,272.7,,false,true,فريش,true,available,,,,false,unit
977f16ec-f8c4-419b-8d86-78feb4882d52,دجاج أبيض متبل,"بيتعمل من الدجاج الأبيض مش البلدي - نسأل العميل: عايز التتبيلة تندوري ولا للشواء؟
/ في وزن معين مفضل ؟
ويتم مراجعة الستور لمعرفة إذا كان الوزن المحدد متاح/الوزن لا يقل عن 1.5ك"," شواء
- في الفرن مع بطاطس وجزر وبصل حلقات",دواجن فريش متبلة على التسوية,,false,أطباق,1000,210,199.5,true,false,فريش,true,available,,,,true,unit
999928e7-5833-4a69-a72a-36f53f523241,"فيليه دجاج الباربيكو  ","شرائح الدجاج المتبل بالباربكيو ومجموعة مميزة اخري من التوابل "," الفرن / الجريل/ air fry",دواجن فريش متبلة على التسوية,,false,أطباق,0.5,160,156.8,true,false,فريش,true,available,,,,false,unit
9a334e45-e394-4b78-81fb-97d78243530e,"كباب حلة أحمر خفيف  دسم ","لحم بدسم قليل مناسب للشوربه والاكلات الي بتتطعم بدسم خفيف 
نسأل مكعبات كبير/وسط/صغير؟"," كباب حلة بالبصل - تسوية على النار",لحم فريش,"من الرقبة  / 5 - 10% دسم ",false,أطباق,0.5,275,272,false,false,فريش,true,available,,,,false,unit
9cad06fb-4d49-430f-9579-242fb1813251,بي سكريتس - عسل الحبة السوداء,"هذا النوع يقوي الجهاز المناعي كما أنه مضاد للأكسدة.
تم تجميعه من مناحل (بي سكرتس) في صعيد مصر. 
لا ينصح به للأطفال أقل من عام. يُنصح باستشارة الطبيب في حالة استخدام مرضى السكر.",,عسل,,false,,0.45,80.0,,false,false,فريش,true,available,,,,false,unit
9e21a564-cdc7-4da6-8714-b22de0a826c7,مخاصي متبل,"مخاصي(جاهزة علي التسوية) بتتبيلة ميت هاوس/ مكعبات وسط/تم تتبيلها وتجميدها للحفاظ عليها (نبلغ العميل ) ",,لحوم لذيذة,,false,,0.5,150.0,,false,false,فريش,true,available,,,,false,unit
9f1ed9f6-7820-4541-93fb-9612b846b968,ماسورة,,,لحوم لذيذة,,false,,1.0,90.0,72.0,false,true,فريش,true,available,,,,false,unit
a079a621-4c78-4b4a-a3d1-8ae58e063d2a," لحم مفروم أحمر  بدون دسم","مناسب للدايت 
نسأل  مفروم ناعم/وسط/ خشن؟","-  لو دايت - صينية كوسة باللحمة المفرومة 
",لحم فريش,"بدون ",false,أطباق,0.5,290,,false,false,فريش,true,low,6,2026-06-20 13:25:45.147+00,الفرع,false,unit
a11da699-0a46-4798-be3e-18c0c7b2ba08,قطع تفاح,,,اخشاب شوي,,true,غير محدد,1000,171,,false,false,فريش,true,available,,,,false,unit
a1e00c51-1157-4023-8ed3-e53e6fbff006,تندر لوين ستيك,استيك التندرلوين اجزاء من عرق الفلتو القطعة/شاتوه بريان / هو نفس الجزء لكن باختلاف التقطيع (لو عميل طلبه نتابع لو هيتوفر مخصوص لازم متابعة تسعير),,لحم فريش,,true,,0.475,460.0,437.0,false,false,فريش,true,available,,,,false,unit
a309c1af-b7b4-49d3-953c-a05b4ffe5cd9,سكيرت ستيك,"بالقطعة 
(500: 700 ) جم هي عباره عن شريحه من اللحم مكسو بها عظم وقرقوشة الدوش ويكون سليم لانه مع الانسجة وبيتقطع بعد التسوية",جريل او طاسه حتي اللون المطلوب لمده7دقائق ثم يوضع في ايناء ثم دخول الفرن لمده 20دقيقه نار عاليه,لحم فريش,,true,,0.7,415.0,,false,false,فريش,true,available,,,,false,unit
a464cb74-1f75-48b6-8356-8b2570aee2a2,كوارع,"يوجد كارع أمامي و كارع خلفي حسب طلب العميل
يرسل متنظف و متقطع (نسال تقطيع وسط/كبير/صغير؟)","- شوربة كوارع
- طاجن ورق العنب بالكوارع في الفرن",لحوم لذيذة,,true,طبق بلاستيك أبيض,1.0,500.5,475.0,true,false,فريش,true,available,,,,false,unit
a54c471a-6766-4576-905a-29809155fea5,"برجر لحم ","من المنتجات التي نتميز بها
  بدون إضافة فول صويا / الطبق مكون من 4 قطع/لحم محلي بلدي ",,لحم فريش متبل على التسوية,دسم10:15٪,false,أطباق,0.4,226,214,false,false,فريش,true,available,,,,true,unit
a59a14b2-0754-4cb2-8a01-2866dc089339,نص خروف ضانى استرالى,"على بعضه من 7:10ك تقريبا /حلال
فخدة&كتف&نص رقبة&نص وزن الريش/تقطيع حسب الرغبة/ مجمد",في الفرن / مميز ف الشواء,قطعيات بلاد مختلفة,,false,,1.0,4031.0,3628.0,true,true,فريش,true,available,,,,false,unit
a61f0e06-3588-4ded-bf3e-3974845564ce,بسلة,,,خضروات مجمدة,,true,,0.0,50.0,,false,false,فريش,true,available,,,,false,unit
a67e089f-8286-45d6-8132-ea1ec45cbc27,قطايف لحم,جاهز علي التحمير /حشوة لحم عصاج/14:16قطعة,تحمير زيت غزير,مقبلات وأصناف جانبية,,true,طبق,0.4,94.5,92.61,false,false,فريش,true,available,,,,false,unit
a7a2f625-4e2c-46ee-aeee-f7ee0d5624fa,برجر فراخ,"الطبق 4 قطع 
بدون إضافة فول صويا / غير متبل بالبيض والبقسماط"," الشواء على الجريل
 تسوية على النار: وضع ملعقة صغيرة زيت في طاصة لغاية ما الزيت يسخن - نقلب البرجر على الوجهين لغاية ما يستوى تحمير في زيت كثير (غير عميق) بحيث يبقى الزيت مغطي نصف البرجر الأسفل فقط",دواجن فريش متبلة على التسوية,دسم متوسط - مع التحمير يصبح عالي الدسم,false,أطباق,0.4,115,109.25,false,false,فريش,true,available,,,,false,unit
a8895587-224b-4539-bb76-c438dbf52ad1," لحم مفروم دسم وسط",نسأل  مفروم ناعم/وسط/ خشن؟,"- أفضل حاجة للحواوشي لو  بتحب تعمل الحواوشي بنفسها
- الكفتة عشان نسبة الدسم اللي فيه يتظيط الكفتة ولو عايزة طعم المشوي ممكن  تحطي فحمة علي حتة فويل وسط الصينية
- افضل مفروم للمكرونة البشاميل",لحم فريش,15-20%,false,أطباق,0.5,245,,false,false,فريش,true,available,,,,false,unit
a8ed011d-f11a-4560-b45a-7b20d1c15e68,بريسكت,"قطعية من الصدر (ناعمة-طرية) دسم وسط /الكيس مكون من قطعة  
(مجمد للحفاظ علي خصائص القطعية ) ","التتبيل جيدا 
معلقة  خردل مطحون/ملح /فلفل اسود /بابريكا / بصل اخضر مطحون/توم مجفف
بقدونس مقطع(كالحبوب)
تغليفها ب2 طبقة فويل - تترك 2:3.5 ساعات بالفرن او علي الشواية (طول فترة التسوية) - يساعد ف الحصول علي 
لحم اطري ولذيذ) - تترك كما هي ساعة خارج الفرن       ",لحم فريش,"دسم وسط ",false,فاكيوم,0.95,500,494.99,false,false,فريش,true,available,,,,false,unit
ab440b1e-8f54-4c13-b381-1bd73bf7636a,كتف ضانى,"وزنه من 1.5 ل 2.5 كيلو - بيتباع على بعضه
بديل جيد للفخدة الضاني لو العميل عايز وزن أقل من الفخدة
نسأل العميل:
إيه التقطيع المفضل بالنسبة لحضرتك؟ قطع صغيرة - مقطع للشوي - مقطع للسلق - سليم زي ما هي",الطواجن,لحم ضاني,,false,غير محدد,1000,577.5,572,false,false,فريش,true,available,,,,false,unit
ad78b512-5e34-489e-9642-ad846e5a336c,دجاج ابيض مسحب,"دجاج مخلي من العظم بدون تتبيل 
أنسب شكل للشواء عشان سيدة البيت اللي تحب تتبل أكلها بنفسها/الوزن 850:1000جرام تقريبا",,دواجن فريش,,false,طبق بلاستيك أبيض,1000,240,,true,true,فريش,true,available,,,,false,weight
aec31524-8931-4021-847a-74ac7efc0a60,شيش طاووق صدور فريش,"بيتعمل من الدجاج الأبيض مش البلدي
مكعبات وسط كبير صغير؟ /بيخرج اسياخ &فلفل/الكيلو 4:5 سيخ تقريبا","""- شواء
- على البوتجاز ياخد الصدمة في جميع الجوانب وبعدين نحطه في الفرن - ولو عايزة طعم المشوي ممكن تحطي فحمة علي حتة فويل وسط الصينية
مع خضروات وتستوى على النار""",دواجن فريش,,false,طبق,1000,260,,true,false,فريش,true,available,,,,false,unit
b3437206-6892-41ee-b81c-cbdd059d3297,Black Eyes Peas - 500gm,,,البقالة,,true,,0.0,125.0,,true,false,فريش,true,available,,,,false,unit
b83b2e7c-dfd0-4a52-bf2f-4d30aef1eff8,"باربكيو هاينز 
(200GM)",,,البقالة,,true,,0.0,59.0,,true,false,فريش,true,available,,,,false,unit
b99db07a-77fe-4ff0-949a-73c8d83a9e7c,نخاع,"عبارة عن الجزء اللي جوا الماسورة
مفيد لتنظيم الهضم .. والكولاچين في النخاع ييساعد على بناء الجسم وزيادة المناعة","أحلى الوصفات
1. للأكل: شوربة
2. للأكل: يتسلق ويتهرس مع الخضار للأطفال أو يستوي مع شوربة الخضار
3. للشعر: نعمل له حمام مياه فيتحول قوامه ليكون كريمي .. يوضع على الشعر لمدة ليلة
",لحوم لذيذة,,false,طبق أسود بلاستيك,0.2,126,101,false,false,فريش,true,available,,,,true,unit
b9d29013-49e7-4ce3-8532-50e09a25842a,شاورما لحم متبلة,"لحم تقطيع رفيع في تتبيلة مميزة 
",تسوية علي النار,لحم فريش متبل على التسوية,,true,طبق,0.4,210.0,204.0,false,false,فريش,true,available,,,,false,unit
b9ea36d7-05bf-416f-b700-8a22c0eb8df8,ثلج جورميه مكعبات,,,البقالة,,true,,0.0,85.0,,false,false,فريش,true,available,,,,false,unit
bab1c827-d956-45c7-9f88-60d5009bf904,محشى ورق عنب بالمفروم,محشى ورق عنب جاهز على التسوية باللحم المفروم والارز,"
يتم الرص في حلة/اضافة مرقة لحم حتي اخر صف/وضع على النار يغلي ثم ع نار منخفضة حتي ينضج

قبل البدء ف الطهي
يمكنك تقطيع طماطم طرانشات وفلفل أخضر وألوان حلقات وضعهم في أرضية الحلة ثم رص المحشي/كما يمكن تقطيع ليّة قطع صغيرة على اول صف",مقبلات وأصناف جانبية,,true,طبق,0.4,105,100,false,false,فريش,true,available,,,,true,unit
bbd83b7f-bdc7-4178-a6b0-0b0e197df10b,"سمبوسة جبنة ",جاهزة على التحمير - حشو (شيدر-رومي-موتزاريلا) / الطبق مكون من 12:15 قطعة تقريبا," -  تحمير في زيت غزير
- من أحلى الأصناف في أي عزومة والكبير والصغير بيحبها",مقبلات وأصناف جانبية,,false,أطباق,0.4,110,,false,false,مجمد,true,available,,2026-06-06 14:54:22.656+00,الفرع,true,unit
bee26feb-4ef4-4cda-9bae-962d525c5da5,ديك رومى أبيض,أوزان تبدأ من 8 كيلو ل 12ك تقريبا صافي,,دواجن فريش,,false,طبق بلاستيك أبيض,1000,320,,true,true,فريش,true,available,,,,false,weight
bf24d40f-bc0c-4292-b5c4-022874157dd3,كبد دجاج صافى,كبد فراخ صافي بدون قوانص أو قلوب,"وصفة :
1. ننقع الكبدة بالليمون لمدة نص ساعة 
2. في طاسه نضع زيت ومستكة وننزل بالبصل نحمره للون الذهبي 
3. ونلمة على جمب في الطاسه وننزل بالكبدة تأخذ صدمة ونقلبه مع البصل بالتوابل والطماطميه 
4. ونحطه في صينيه وندخله الفرن يتحمر ونخرجه نعصر عليه ليمون ونقدمه مغ بقدونس",دواجن لذيذة,,true,علبة بلاستيك + غطاء,0.5,70,,true,true,فريش,true,available,,,,false,unit
bf724dab-ef5a-4a19-bc80-d03b50a1022a," شيش طاووق أوراك فريش","بيتعمل من الدجاج الأبيض مش البلدي
مكعبات وسط كبير صغير ؟/لو عميل محتاج اوراك مخلية عضم وجلد يبقي نوضح بدون تقطيع  /بدون خضار  بدون اسياخ ","- شواء
- على البوتجاز ياخد الصدمة في جميع الجوانب وبعدين نحطه في الفرن - ولو عايزة طعم المشوي ممكن  تحطي فحمة علي حتة فويل وسط الصينية
 مع خضروات وتستوى على النار",دواجن فريش,,false,أطباق,1000,215,,true,true,فريش,true,available,,,,false,unit
c138cc4d-8a4a-47b1-b576-6c73b078389f,Green Okra - 400gm,,,البقالة,,true,,0.0,62.0,,true,false,فريش,true,available,,,,false,unit
c3507a19-4e5e-4a22-888a-deda1e9986a6,Molokhia - 400gm,,,البقالة,,true,,0.0,22.0,,true,false,فريش,true,available,,,,false,unit
c3888b6a-e991-4be1-b39c-af0dd5a2931d,شورت ريبس,"اضلاع قصيرة من الضلع الأمامي 
مذاق مميز جدا/الكيس مكون من 3:4 قطع /(مجمد للحفاظ علي خصائص القطعية )","طريقة الطهي

اناء علي النار به 

لتر ماء/2جزر/1بصل/ورق لورا/فلفل اسود حصي/5حبات قرنفل/4كبابة صيني(او قرفة+جوزة الطيب)/70جم ملح/30جم سكر/كرفس/200ملي صويا صوص/4فص توم 

يترك المحلول حتي الغليان 
يتم تبريده تماما 
ثم نغمر اللحم فيه

تركه بالتلاجة حتي اليوم التالي(12ساعة تقريبا)

 يساعد علي جعل الأنسجة طرية/ومذاق متبل ممتاز 
يوم التسوية 

يتم خروج اللحم من التبريد 

تحضير 

5فص توم/معلقة كبيرة فلفل اسود/معلقة صغيرة 

كبابة صيني(او قرفة+قرنفل+جوزة الطيب)/عود جوز ماري(فريش)/زعتر اخضر/ملح بسيط 

يتم طحنهم 



ثم تتبيل اللحم بالكامل بها 

+رشة بابريكا 
نضع ب صينية

2طبقة فويل+2طبقة ورق زبدة 

ثم وضع اللحم ناحية العضم

ولفه ب طبقات ورق الزبدة ثم الفويل 

ثم لف طبقة اخري من الفويل

بشكل محكم جدا 

يتم دخول الصينية فرن سخن جدا 

ثم ضبط الحرارة 130 

تستغرق اللحم 4ساعات 

بعد مرور ساعتين 

 يتم قلب القطعية ناحية اللحم لاستكمال الطهي 

يتم خروجها من الفرن 

ثم نزع العضم بسهولة 

لأكلة شهية /مميزة جدا 

",لحم فريش,,true,فاكيوم,0.95,500.0,490.0,false,false,فريش,true,available,,,,false,unit
c42d2965-8aa9-4c15-8b9a-9aa5b1c21b04,بطاطس كروكيت جبنة,عبارة عن بطاطس مهروسة ومحشية جبنة يتم تشكيلها / 20:22قطع تقريبا,"اخراجها من التجميد 
وتترك حتي تصبح ف درجة حرارة الغرفة ثم التحمير
ف زيت مغلي للتسوية -5 دقائق تقريبا",مقبلات وأصناف جانبية,,true,طبق أسود بلاستيك,0.4,85,83.3,false,false,فريش,true,available,,,,true,unit
c83bc8ab-bdd0-461f-9fac-de64e4b94978,كبده امريكانى,كبدة صافي/تقطيع حسب الرغبة / مجمدة,اسكندراني / ستيك / مكعبات / عصافيري وغيرهم,قطعيات بلاد مختلفة,,true,غير محدد,0.5,155,150.35,true,true,فريش,true,available,,,,false,unit
